phase,state,age,dx,dx_all,exc_tot,bsn_tot,cx_bsn,bsn,exc
3,Minnesota,75,12838,52915,5694.540726,47220.459274,0.23649436599841045,11167.37257815839,1670.6274218416092
3,Minnesota,85,17153,52915,5694.540726,47220.459274,0.3763305082857334,17770.499440070194,-617.4994400701944
3,Mississippi,0,452.0305193710791,40086,8033.468207999999,32052.531792,0.014476112364158295,463.99605177674806,-11.965532405668966
3,Mississippi,15,595.0388258899372,40086,8033.468207999999,32052.531792,0.012856264096780808,412.07581368841505,182.9630122015222
3,Mississippi,25,978.0695794067892,40086,8033.468207999999,32052.531792,0.022134508919417675,709.4670508399427,268.60252856684656
3,Mississippi,35,1768.1263010678222,40086,8033.468207999999,32052.531792,0.03439614517121181,1102.4835366225138,665.6427644453083
3,Mississippi,45,2944.207066537278,40086,8033.468207999999,32052.531792,0.06979700635636663,2237.1707652238674,707.0363013134106
3,Mississippi,55,6492.472809993625,40086,8033.468207999999,32052.531792,0.16030346524502767,5138.131916134017,1354.3408938596076
3,Mississippi,65,9224.682563967815,40086,8033.468207999999,32052.531792,0.214732417469756,6882.7176377223705,2341.964926245445
3,Mississippi,75,9511.753651023544,40086,8033.468207999999,32052.531792,0.2381484519171622,7633.260826290425,1878.492824733119
3,Mississippi,85,8119.61868274211,40086,8033.468207999999,32052.531792,0.23315562846011892,7473.228193701702,646.3904890404074
3,Missouri,0,765.0099817002163,78089,11233.679225,66855.320775,0.010635345848853218,711.0294582781465,53.98052342206972
3,Missouri,15,918.0121444019298,78089,11233.679225,66855.320775,0.01282858576048326,857.6592161067057,60.35292829522416
3,Missouri,25,1876.022126102146,78089,11233.679225,66855.320775,0.021905717365550657,1464.5137612803771,411.50836482176896
3,Missouri,35,2809.0369322908,78089,11233.679225,66855.320775,0.02958472523133078,1977.8962953808555,831.1406369099445
3,Missouri,45,4815.0553984362,78089,11233.679225,66855.320775,0.05688549259848234,3803.0978551154253,1011.9575433207751
3,Missouri,55,11604.148727333222,78089,11233.679225,66855.320775,0.13756577051559815,9197.003715480352,2407.14501185287
3,Missouri,65,16798.20878389619,78089,11233.679225,66855.320775,0.19528373373747293,13055.756661158443,3742.4521227377463
3,Missouri,75,18771.25137248378,78089,11233.679225,66855.320775,0.24264917766844188,16222.388608813648,2548.862763670133
3,Missouri,85,19732.254533355514,78089,11233.679225,66855.320775,0.2926614512737868,19565.97520338605,166.27932996946402
3,Montana,0,66,13209,2095.7331879999997,11113.266812,0.008857946002484147,98.44071733189514,-32.440717331895144
3,Montana,15,181,13209,2095.7331879999997,11113.266812,0.011995816173105838,133.31270575942995,47.687294240570054
3,Montana,25,290,13209,2095.7331879999997,11113.266812,0.019971236190102635,221.94567634608094,68.05432365391906
3,Montana,35,461,13209,2095.7331879999997,11113.266812,0.026508465712231158,294.59565223677845,166.40434776322155
3,Montana,45,678,13209,2095.7331879999997,11113.266812,0.047394914035431786,526.712325207557,151.287674792443
3,Montana,55,1728,13209,2095.7331879999997,11113.266812,0.12355363796822906,1373.0845443341832,354.9154556658168
3,Montana,65,2822,13209,2095.7331879999997,11113.266812,0.1938615414787213,2154.435035038635,667.5649649613651
3,Montana,75,3425,13209,2095.7331879999997,11113.266812,0.24998365692619468,2778.1350780602734,646.8649219397266
3,Montana,85,3558,13209,2095.7331879999997,11113.266812,0.3178727855134994,3532.605077685167,25.39492231483291
3,Nebraska,0,202,19728,1566.6610119999998,18161.338988,0.012038934426229508,218.64316916905736,-16.64316916905736
3,Nebraska,15,205,19728,1566.6610119999998,18161.338988,0.009477459016393443,172.12334594159836,32.87665405840164
3,Nebraska,25,326,19728,1566.6610119999998,18161.338988,0.014442780580075662,262.3002340440574,63.69976595594261
3,Nebraska,35,540,19728,1566.6610119999998,18161.338988,0.023092686002522067,419.3940986352459,120.60590136475412
3,Nebraska,45,1017,19728,1566.6610119999998,18161.338988,0.0480375157629256,872.4256079118852,144.5743920881148
3,Nebraska,55,2439,19728,1566.6610119999998,18161.338988,0.11601513240857503,2106.990147409836,332.009852590164
3,Nebraska,65,4006,19728,1566.6610119999998,18161.338988,0.17780580075662042,3229.19142157377,776.8085784262298
3,Nebraska,75,4719,19728,1566.6610119999998,18161.338988,0.2369955863808323,4304.157182922131,414.84281707786886
3,Nebraska,85,6274,19728,1566.6610119999998,18161.338988,0.362094104665826,6576.1137803924175,-302.11378039241754
3,Nevada,0,279,33887,6787.357881999999,27099.642118,0.011768002241524236,318.9086491891286,-39.908649189128596
3,Nevada,15,379,33887,6787.357881999999,27099.642118,0.011034169902200163,299.0220554188315,79.97794458116852
3,Nevada,25,861,33887,6787.357881999999,27099.642118,0.021027632123177094,569.8413051270597,291.15869487294026
3,Nevada,35,1380,33887,6787.357881999999,27099.642118,0.031581475403274224,855.8466809871512,524.1533190128488
3,Nevada,45,2405,33887,6787.357881999999,27099.642118,0.0668187700969993,1810.7647563936011,594.2352436063989
3,Nevada,55,4924,33887,6787.357881999999,27099.642118,0.14509866709362365,3932.121950036024,991.8780499639761
3,Nevada,65,7969,33887,6787.357881999999,27099.642118,0.22814180309276974,6182.5612159692855,1786.4387840307145
3,Nevada,75,8854,33887,6787.357881999999,27099.642118,0.25389264699995995,6880.399870090621,1973.6001299093787
3,Nevada,85,6836,33887,6787.357881999999,27099.642118,0.2306368330464716,6250.175634788296,585.8243652117044
3,New Hampshire,0,72,14185,1120.9118580000002,13064.088142,0.005470517069065278,71.4673171725843,0.5326828274156981
3,New Hampshire,15,85,14185,1120.9118580000002,13064.088142,0.009205196991215612,120.25750485771395,-35.257504857713954
3,New Hampshire,25,294,14185,1120.9118580000002,13064.088142,0.021119351954131817,275.905075430698,18.09492456930201
3,New Hampshire,35,379,14185,1120.9118580000002,13064.088142,0.024406922308137395,318.854184308453,60.145815691547
3,New Hampshire,45,700,14185,1120.9118580000002,13064.088142,0.053863552680027356,703.6781998531377,-3.6781998531376985
3,New Hampshire,55,1785,14185,1120.9118580000002,13064.088142,0.12232391773183947,1598.0504431235076,186.94955687649235
3,New Hampshire,65,2872,14185,1120.9118580000002,13064.088142,0.18150018410393984,2371.1344029230972,500.86559707690276
3,New Hampshire,75,3597,14185,1120.9118580000002,13064.088142,0.24028194203355951,3139.0644696573563,457.9355303426437
3,New Hampshire,85,4401,14185,1120.9118580000002,13064.088142,0.34182841512808376,4465.676544673453,-64.67654467345255
3,New Jersey,0,430.01748980803484,83192,4378.683108,78813.316892,0.00796556676536818,627.7927377033459,-197.77524789531105
3,New Jersey,15,562.0179685388931,83192,4378.683108,78813.316892,0.0082049327115729,646.6579618747318,-84.63999333583865
3,New Jersey,25,1563.0571682008547,83192,4378.683108,78813.316892,0.021055337860600366,1659.441015075622,-96.38384687476741
3,New Jersey,35,2476.0909497488783,83192,4378.683108,78813.316892,0.02630809056898172,2073.4278788365928,402.66307091228555
3,New Jersey,45,4595.1680612320215,83192,4378.683108,78813.316892,0.05537775492473271,4364.504547650473,230.6635135815486
3,New Jersey,55,10318.379397542803,83192,4378.683108,78813.316892,0.11669976418021596,9197.495495557032,1120.8839019857714
3,New Jersey,65,15629.552421820594,83192,4378.683108,78813.316892,0.1703576304544407,13426.449913976065,2203.102507844529
3,New Jersey,75,20137.715041275987,83192,4378.683108,78813.316892,0.23122307133105197,18223.457193555718,1914.2578477202696
3,New Jersey,85,27480.001501831932,83192,4378.683108,78813.316892,0.3628078512030355,28594.09014777042,-1114.0886459384892
3,New Mexico,0,158.06889187605037,24961,6272.981297,18688.018703,0.010946160975012676,204.56206102708563,-46.49316915103526
3,New Mexico,15,395.1518499395956,24961,6272.981297,18688.018703,0.014828026368707269,277.1064341069786,118.04541583261698
3,New Mexico,25,1065.3797137508473,24961,6272.981297,18688.018703,0.032156533599118714,600.9419013239785,464.43781242686873
3,New Mexico,35,1497.548221328064,24961,6272.981297,18688.018703,0.04131913479865009,772.1727639089511,725.375457419113
3,New Mexico,45,1883.7025548899796,24961,6272.981297,18688.018703,0.06919162776058332,1293.0544336807952,590.6481212091844
3,New Mexico,55,3571.2946627725155,24961,6272.981297,18688.018703,0.13399429960307052,2504.0879770775678,1067.2066856949477
3,New Mexico,65,5096.803614814657,24961,6272.981297,18688.018703,0.19715329871129064,3684.404533674746,1412.3990811399108
3,New Mexico,75,5443.994924433024,24961,6272.981297,18688.018703,0.2289601147073738,4278.810905892427,1165.1840185405963
3,New Mexico,85,5849.055566195267,24961,6272.981297,18688.018703,0.271450803476193,5072.877692307473,776.1778738877938
3,New York,0,1266.0361370970977,175406,15091.106048999998,160314.893951,0.009014139785290271,1445.1008637382997,-179.06472664120201
3,New York,15,1316.0418765399418,175406,15091.106048999998,160314.893951,0.007663938534914328,1228.6434934717727,87.3983830681691
3,New York,25,3491.1020637848983,175406,15091.106048999998,160314.893951,0.01758034550647478,2818.391225492444,672.7108382924544
3,New York,35,5395.156618081437,175406,15091.106048999998,160314.893951,0.02350587326878817,3768.3415803114212,1626.8150377700158
3,New York,45,9723.286650185204,175406,15091.106048999998,160314.893951,0.05283915540965703,8470.903595959575,1252.3830542256292
3,New York,55,22337.64083230422,175406,15091.106048999998,160314.893951,0.11912486481989851,19097.490070529242,3240.1507617749776
3,New York,65,33962.980183580206,175406,15091.106048999998,160314.893951,0.17809431784974586,28551.171679357696,5411.80850422251
3,New York,75,41612.17937403797,175406,15091.106048999998,160314.893951,0.23332885399269226,37406.090483546825,4206.088890491148
3,New York,85,56301.57626438902,175406,15091.106048999998,160314.893951,0.35884851083253877,57528.76095859273,-1227.1846942037082
3,North Carolina,0,1164.0184358867928,119188,19113.407963999998,100074.592036,0.011932912712298746,1194.1813714844952,-30.16293559770247
3,North Carolina,15,1436.020824102351,119188,19113.407963999998,100074.592036,0.011575915027481752,1158.454973818638,277.56585028371296
3,North Carolina,25,3177.049203364962,119188,19113.407963999998,100074.592036,0.022144460350281888,2216.0978354118374,960.9513679531246
3,North Carolina,35,4525.073741213769,119188,19113.407963999998,100074.592036,0.029828747150204126,2985.0997020016757,1539.974039212093
3,North Carolina,45,7964.141693912018,119188,19113.407963999998,100074.592036,0.06153438311860453,6158.028286781274,1806.1134071307442
3,North Carolina,55,17364.306535397238,119188,19113.407963999998,100074.592036,0.1382676775710019,13837.081424683201,3527.2251107140364
3,North Carolina,65,25793.452497404378,119188,19113.407963999998,100074.592036,0.20514995670077585,20530.29822303321,5263.154274371169
3,North Carolina,75,28997.471249582402,119188,19113.407963999998,100074.592036,0.2443560786808759,24453.834885505374,4543.636364077029
3,North Carolina,85,28766.465819136094,119188,19113.407963999998,100074.592036,0.27520986868847536,27541.515333280302,1224.950485855792
3,North Dakota,0,56,8325,764.3301759999999,7560.6698240000005,0.013035476945097638,98.55693718024742,-42.55693718024742
3,North Dakota,15,112,8325,764.3301759999999,7560.6698240000005,0.011297413352417953,85.41601222288111,26.583987777118892
3,North Dakota,25,219,8325,764.3301759999999,7560.6698240000005,0.02387281464062979,180.49446926735507,38.50553073264493
3,North Dakota,35,320,8325,764.3301759999999,7560.6698240000005,0.026735507616808096,202.13834566772314,117.86165433227686
3,North Dakota,45,467,8325,764.3301759999999,7560.6698240000005,0.04656988038032921,352.0994892988447,114.90051070115533
3,North Dakota,55,1114,8325,764.3301759999999,7560.6698240000005,0.11379204580308762,860.3440869146305,253.65591308536955
3,North Dakota,65,1686,8325,764.3301759999999,7560.6698240000005,0.16501380226970658,1247.6148753640732,438.3851246359268
3,North Dakota,75,1916,8325,764.3301759999999,7560.6698240000005,0.22308557407218077,1686.676368057254,229.32363194274603
3,North Dakota,85,2435,8325,764.3301759999999,7560.6698240000005,0.3765974849197424,2847.3292400269916,-412.32924002699156
3,Ohio,0,1393,149753,22184.723084,127568.276916,0.010604662176525514,1352.818481135638,40.18151886436203
3,Ohio,15,1337,149753,22184.723084,127568.276916,0.010166052703099058,1296.865826371591,40.13417362840892
3,Ohio,25,3333,149753,22184.723084,127568.276916,0.022253376351145902,2838.824876678946,494.1751233210539
3,Ohio,35,5098,149753,22184.723084,127568.276916,0.029873879594972404,3810.9593447266816,1287.0406552733184
3,Ohio,45,8795,149753,22184.723084,127568.276916,0.05730984395727998,7310.918043955042,1484.0819560449581
3,Ohio,55,21196,149753,22184.723084,127568.276916,0.13343415072558923,17021.96468981325,4174.035310186751
3,Ohio,65,32664,149753,22184.723084,127568.276916,0.19137365490852437,24413.20740379766,8250.79259620234
3,Ohio,75,35860,149753,22184.723084,127568.276916,0.23848246503905776,30422.79713971281,5437.202860287191
3,Ohio,85,40077,149753,22184.723084,127568.276916,0.30650191454380576,39099.92110980838,977.0788901916167
3,Oklahoma,0,464,49862,8414.486649,41447.513351,0.012803008625270817,530.6528709288804,-66.65287092888036
3,Oklahoma,15,570,49862,8414.486649,41447.513351,0.010685525078690267,442.8884433614602,127.11155663853981
3,Oklahoma,25,1078,49862,8414.486649,41447.513351,0.019948493643461553,826.8154566197113,251.1845433802887
3,Oklahoma,35,1975,49862,8414.486649,41447.513351,0.030993745656706047,1284.613686903822,690.3863130961779
3,Oklahoma,45,3438,49862,8414.486649,41447.513351,0.06414585292073743,2658.686095343547,779.3139046564529
3,Oklahoma,55,7589,49862,8414.486649,41447.513351,0.15028410252217636,6228.902345730958,1360.0976542690423
3,Oklahoma,65,11222,49862,8414.486649,41447.513351,0.20868250010219516,8649.370709105793,2572.629290894207
3,Oklahoma,75,12353,49862,8414.486649,41447.513351,0.24683808200138985,10230.82469928784,2122.1753007121606
3,Oklahoma,85,11173,49862,8414.486649,41447.513351,0.25561868944937255,10594.759043717992,578.2409562820085
3,Oregon,0,253.00715519368367,46246,7241.354063000001,39004.645937,0.008240985287844546,321.43671332440255,-68.42955813071887
3,Oregon,15,424.0078953861337,46246,7241.354063000001,39004.645937,0.00874923988709487,341.2610040140133,82.74689137212044
3,Oregon,25,919.0197384653343,46246,7241.354063000001,39004.645937,0.01576496855174667,614.9070165688186,304.1127218965157
3,Oregon,35,1468.0303478904516,46246,7241.354063000001,39004.645937,0.023243571940715732,906.6072938588051,561.4230540316465
3,Oregon,45,2475.0604490500864,46246,7241.354063000001,39004.645937,0.0487561376280847,1901.7158854390868,573.3445636109996
3,Oregon,55,5743.133481371823,46246,7241.354063000001,39004.645937,0.12432270536662401,4849.16310475514,893.9703766166831
3,Oregon,65,9920.225265235627,46246,7241.354063000001,39004.645937,0.20038845172942704,7816.080609569917,2104.14465566571
3,Oregon,75,11618.24599062423,46246,7241.354063000001,39004.645937,0.24240113994245832,9454.770638180775,2163.4753524434545
3,Oregon,85,13425.269676782631,46246,7241.354063000001,39004.645937,0.3281327996660041,12798.703671289042,626.5660054935888
3,Pennsylvania,0,1187.0636204906414,156681,13767.354363999999,142913.645636,0.00837095397706893,1196.3235503140938,-9.259929823452467
3,Pennsylvania,15,1398.0754010505866,156681,13767.354363999999,142913.645636,0.009313428405338215,1331.0160067767622,67.05939427382441
3,Pennsylvania,25,3098.1543941109944,156681,13767.354363999999,142913.645636,0.021093121915622563,3014.4949508062286,83.65944330476577
3,Pennsylvania,35,4684.25055463872,156681,13767.354363999999,142913.645636,0.02491744072429531,3561.0422938279753,1123.2082608107448
3,Pennsylvania,45,8228.452311585479,156681,13767.354363999999,142913.645636,0.05024303966555763,7180.415966438995,1048.0363451464837
3,Pennsylvania,55,19775.102804799408,156681,13767.354363999999,142913.645636,0.11827435653238674,16903.019477295442,2872.083327503966
3,Pennsylvania,65,31941.82374385431,156681,13767.354363999999,142913.645636,0.17708377138192477,25307.687351162836,6634.136392691475
3,Pennsylvania,75,37991.22846273078,156681,13767.354363999999,142913.645636,0.23590555466228,33714.122842569115,4277.105620161667
3,Pennsylvania,85,48376.84870673908,156681,13767.354363999999,142913.645636,0.35479833273552586,50705.523196808565,-2328.674490069483
3,Rhode Island,0,63.008743827009916,11486,329.4372,11156.5628,0.007640596819150681,85.24279824233481,-22.2340544153249
3,Rhode Island,15,82.0153301567167,11486,329.4372,11156.5628,0.006525659944253156,72.80393497950483,9.21139517721187
3,Rhode Island,25,233.03006402020893,11486,329.4372,11156.5628,0.015641908509591736,174.50993459911462,58.52012942109431
3,Rhode Island,35,309.0516254411215,11486,329.4372,11156.5628,0.023151336284636826,258.28933716346944,50.76228827765203
3,Rhode Island,45,563.1089590346554,11486,329.4372,11156.5628,0.046860141006722415,522.7981059583539,40.310853076301555
3,Rhode Island,55,1378.2068161736406,11486,329.4372,11156.5628,0.11100180357435645,1238.3985924905721,139.8082236830685
3,Rhode Island,65,2221.3846199714862,11486,329.4372,11156.5628,0.17229053943269387,1922.1702230267256,299.21439694476067
3,Rhode Island,75,2738.4978072671884,11486,329.4372,11156.5628,0.22252828332513527,2482.6507676930646,255.84703957412376
3,Rhode Island,85,3897.6960341079725,11486,329.4372,11156.5628,0.39435973110345957,4399.69910584686,-502.0030717388877
3,South Carolina,0,582,63860,11831.235443999998,52028.764556,0.011242055084745763,584.91023712982,-2.9102371298199614
3,South Carolina,15,861,63860,11831.235443999998,52028.764556,0.012427171610169492,646.570385802516,214.42961419748406
3,South Carolina,25,1687,63860,11831.235443999998,52028.764556,0.022510593220338982,1171.1983546769068,515.8016453230932
3,South Carolina,35,2605,63860,11831.235443999998,52028.764556,0.031905455508474574,1660.0014327023569,944.9985672976431
3,South Carolina,45,4390,63860,11831.235443999998,52028.764556,0.06520789194915254,3392.6860574155453,997.3139425844547
3,South Carolina,55,9424,63860,11831.235443999998,52028.764556,0.14796080508474577,7698.217891270446,1725.7821087295542
3,South Carolina,65,14397,63860,11831.235443999998,52028.764556,0.2141154661016949,11140.163173603283,3256.836826396717
3,South Carolina,75,15598,63860,11831.235443999998,52028.764556,0.24517346398305084,12756.072432953099,2841.9275670469015
3,South Carolina,85,14316,63860,11831.235443999998,52028.764556,0.24945709745762712,12978.944590446028,1337.055409553972
3,South Dakota,0,121,9606,868.857327,8737.142673,0.015224656516895656,133.0199961355366,-12.019996135536587
3,South Dakota,15,134,9606,868.857327,8737.142673,0.012542806452943846,109.58828949919544,24.41171050080456
3,South Dakota,25,226,9606,868.857327,8737.142673,0.02038206048603375,178.0809704361926,47.91902956380741
3,South Dakota,35,375,9606,868.857327,8737.142673,0.02628213062672773,229.63072503614308,145.36927496385692
3,South Dakota,45,559,9606,868.857327,8737.142673,0.04996492965300986,436.55071902475555,122.44928097524445
3,South Dakota,55,1209,9606,868.857327,8737.142673,0.11767132895985477,1028.1111896437678,180.88881035623217
3,South Dakota,65,1933,9606,868.857327,8737.142673,0.17448529108388003,1524.5028825397947,408.49711746020535
3,South Dakota,75,2153,9606,868.857327,8737.142673,0.22684325617856996,1981.9618936400545,171.03810635994546
3,South Dakota,85,2896,9606,868.857327,8737.142673,0.35660354004208444,3115.6960070445602,-219.69600704456025
3,Tennessee,0,867.0084154844915,96110,17080.477178,79029.522822,0.011491825740938866,908.1935046599752,-41.18508917548377
3,Tennessee,15,1196.01130079346,96110,17080.477178,79029.522822,0.011468363458903466,906.3392917064024,289.6720090870575
3,Tennessee,25,2630.02260158692,96110,17080.477178,79029.522822,0.022777183399966216,1800.0699353285097,829.9526662584101
3,Tennessee,35,4186.036066362106,96110,17080.477178,79029.522822,0.03278150045986073,2590.706338731967,1595.3297276301387
3,Tennessee,45,7245.065280115412,96110,17080.477178,79029.522822,0.06957974360418191,5498.853935115603,1746.2113449998087
3,Tennessee,55,14981.144265448425,96110,17080.477178,79029.522822,0.15063723558008146,11904.788847119038,3076.3554183293872
3,Tennessee,65,21737.223851887473,96110,17080.477178,79029.522822,0.21093530041105918,16670.116137801226,5067.107714086247
3,Tennessee,75,23123.259317143544,96110,17080.477178,79029.522822,0.241609887944141,19094.314153302355,4028.9451638411883
3,Tennessee,85,20144.22890117817,96110,17080.477178,79029.522822,0.24871895940086716,19656.140678234922,488.08822294324636
3,Texas,0,3087.085415209035,266047,49318.244545999994,216728.755454,0.015538470968073247,3367.6334745686254,-280.5480593595903
3,Texas,15,3901.103621133891,266047,49318.244545999994,216728.755454,0.013949836249695608,3023.330649183624,877.7729719502672
3,Texas,25,7098.185329475648,266047,49318.244545999994,216728.755454,0.022602014700254944,4898.506516739267,2199.6788127363816
3,Texas,35,11377.286428287995,266047,49318.244545999994,216728.755454,0.03331494559050331,7220.306695847507,4156.979732440487
3,Texas,45,19723.49265054878,266047,49318.244545999994,216728.755454,0.06733392637945344,14593.198064050204,5130.294586498574
3,Texas,55,39960.00802953516,266047,49318.244545999994,216728.755454,0.14650558341326203,31751.972760218465,8208.035269316693
3,Texas,65,57804.51523610793,266047,49318.244545999994,216728.755454,0.20174998302032757,43725.022732861224,14079.492503246707
3,Texas,75,61935.66340462696,266047,49318.244545999994,216728.755454,0.2346922040940061,50864.549308050104,11071.114096576857
3,Texas,85,61159.6598850746,266047,49318.244545999994,216728.755454,0.26431303558442376,57284.235252480976,3875.4246325936256
3,Utah,0,394.03223540670047,23937,2931.393654,21005.606346,0.020283018867924527,426.0571098481132,-32.02487444141275
3,Utah,15,365.03336338643044,23937,2931.393654,21005.606346,0.01767053701015965,371.18034435783744,-6.146980971407004
3,Utah,25,631.0459921130391,23937,2931.393654,21005.606346,0.028701015965166908,602.8822430945573,28.16374901848178
3,Utah,35,1062.0858356985318,23937,2931.393654,21005.606346,0.040656748911465895,854.0196629424166,208.06617275611518
3,Utah,45,1515.1204044217595,23937,2931.393654,21005.606346,0.05651306240928883,1187.0911423764514,328.0292620453081
3,Utah,55,2938.2345940805285,23937,2931.393654,21005.606346,0.11429608127721336,2400.8584901995646,537.3761038809639
3,Utah,65,4596.399332010602,23937,2931.393654,21005.606346,0.17039187227866473,3579.1845936435416,1017.2147383670604
3,Utah,75,5833.485920025149,23937,2931.393654,21005.606346,0.24345065312046443,5113.828584125073,719.6573359000768
3,Utah,85,6601.562322857259,23937,2931.393654,21005.606346,0.3080370101596517,6470.504175412446,131.05814744481268
3,Vermont,0,26,6784,568.049391,6215.9506089999995,0.0061151879030464755,38.01170597009117,-12.011705970091171
3,Vermont,15,71,6784,568.049391,6215.9506089999995,0.0077273738047587285,48.03297390766066,22.96702609233934
3,Vermont,25,128,6784,568.049391,6215.9506089999995,0.018845897264843228,117.14516658055369,10.854833419446308
3,Vermont,35,191,6784,568.049391,6215.9506089999995,0.023404491883477874,145.48116557643982,45.51883442356018
3,Vermont,45,351,6784,568.049391,6215.9506089999995,0.04708694685345786,292.690135969702,58.309864030298
3,Vermont,55,797,6784,568.049391,6215.9506089999995,0.11818990438069825,734.662608112853,62.337391887146964
3,Vermont,65,1302,6784,568.049391,6215.9506089999995,0.1904603068712475,1183.8918604866576,118.1081395133424
3,Vermont,75,1673,6784,568.049391,6215.9506089999995,0.23849232821881255,1482.4565328335557,190.54346716644432
3,Vermont,85,2245,6784,568.049391,6215.9506089999995,0.34967756281965756,2173.578459562486,71.42154043751407
3,Virginia,0,773.0074225748656,85224,13951.170734000001,71272.829266,0.011274206172003668,803.544571606901,-30.53714903203536
3,Virginia,15,920.0103660097261,85224,13951.170734000001,71272.829266,0.010453128976342414,745.0240768263302,174.9862891833959
3,Virginia,25,1978.0218837983107,85224,13951.170734000001,71272.829266,0.019532994338888807,1392.1717705693666,585.8501132289441
3,Virginia,35,2846.0323777834656,85224,13951.170734000001,71272.829266,0.027133960425039492,1933.9141286842405,912.1182490992251
3,Virginia,45,4998.051702073202,85224,13951.170734000001,71272.829266,0.05815723388215862,4145.0306010659215,853.0211010072808
3,Virginia,55,11578.138853340159,85224,13951.170734000001,71272.829266,0.1349207492449451,9616.18352537577,1961.9553279643878
3,Virginia,65,17786.214870744818,85224,13951.170734000001,71272.829266,0.19632387894153067,13992.558304638567,3793.6565661062505
3,Virginia,75,21393.246864601995,85224,13951.170734000001,71272.829266,0.24432088273000965,17413.440560934385,3979.8063036676103
3,Virginia,85,22951.275659073457,85224,13951.170734000001,71272.829266,0.2978829652890816,21230.961726298516,1720.3139327749413
3,Washington,0,549.0226717284692,70505,9278.511086999999,61226.488913,0.009231233987672323,565.1960453995282,-16.17337367105904
3,Washington,15,750.0309312518448,70505,9278.511086999999,61226.488913,0.010439601935712502,639.1801721730349,110.85075907880992
3,Washington,25,1612.0660483604142,70505,9278.511086999999,61226.488913,0.018950462723591643,1160.2702958422035,451.79575251821075
3,Washington,35,2382.095565077637,70505,9278.511086999999,61226.488913,0.025823055428070157,1581.055016866522,801.0405482111148
3,Washington,45,4014.1665696857717,70505,9278.511086999999,61226.488913,0.05370846961361273,3288.3810193320573,725.7855503537144
3,Washington,55,9071.383471651347,70505,9278.511086999999,61226.488913,0.1277791010439602,7823.465713381136,1247.9177582702105
3,Washington,65,14836.617963249711,70505,9278.511086999999,61226.488913,0.1972776864401364,12078.620081609302,2757.997881640409
3,Washington,75,17199.74506204291,70505,9278.511086999999,61226.488913,0.23435366838433072,14348.652279054104,2851.092782988808
3,Washington,85,20089.871716951893,70505,9278.511086999999,61226.488913,0.3224367204429133,19741.668289342113,348.2034276097802
3,West Virginia,0,166,29238,6340.141324,22897.858676,0.007554377262749793,172.97906294763249,-6.979062947632485
3,West Virginia,15,213,29238,6340.141324,22897.858676,0.008637646455144104,197.78360782314206,15.216392176857937
3,West Virginia,25,628,29238,6340.141324,22897.858676,0.02233530032213005,511.4305502621512,116.5694497378488
3,West Virginia,35,1181,29238,6340.141324,22897.858676,0.034536332278571225,790.808055702101,390.191944297899
3,West Virginia,45,2042,29238,6340.141324,22897.858676,0.06431198152740956,1472.6066641881469,569.3933358118531
3,West Virginia,55,4338,29238,6340.141324,22897.858676,0.14426009863451067,3303.247351118846,1034.752648881154
3,West Virginia,65,6892,29238,6340.141324,22897.858676,0.21280538213746117,4872.787565675761,2019.2124343242394
3,West Virginia,75,7223,29238,6340.141324,22897.858676,0.2482824481883748,5685.1364103486985,1537.8635896513015
3,West Virginia,85,6555,29238,6340.141324,22897.858676,0.2572764331936486,5891.079407933522,663.9205920664781
3,Wisconsin,0,466.0145731414421,62758,6982.414044,55775.585956,0.0102270887053577,570.4218651653151,-104.40729202387303
3,Wisconsin,15,611.0192331151565,62758,6982.414044,55775.585956,0.0089689450278411,500.2481643349901,110.77106878016633
3,Wisconsin,25,1249.0394519590468,62758,6982.414044,55775.585956,0.017526813408572817,977.5682878046265,271.4711641544203
3,Wisconsin,35,1898.0568955896613,62758,6982.414044,55775.585956,0.022602987156968995,1260.6948530358884,637.3620425537729
3,Wisconsin,45,3142.1047227441127,62758,6982.414044,55775.585956,0.04873126798460331,2718.0150262201128,424.0896965239999
3,Wisconsin,55,7745.243889104239,62758,6982.414044,55775.585956,0.11611669594030669,6476.476755345292,1268.7671337589472
3,Wisconsin,65,12448.404800539305,62758,6982.414044,55775.585956,0.17908616415660775,9988.635742447203,2459.7690580921026
3,Wisconsin,75,15359.493119680723,62758,6982.414044,55775.585956,0.23901615655791822,13331.266184968921,2028.2269347118017
3,Wisconsin,85,19838.623314126315,62758,6982.414044,55775.585956,0.35772388106182346,19952.259076677656,-113.63576255134103
3,Wyoming,0,33,6067,1395.801825,4671.1981749999995,0.010829600909151681,50.58721200280767,-17.587212002807668
3,Wyoming,15,81,6067,1395.801825,4671.1981749999995,0.013236178888963166,61.82881467009827,19.171185329901732
3,Wyoming,25,147,6067,1395.801825,4671.1981749999995,0.020389063440069525,95.24135593121197,51.75864406878803
3,Wyoming,35,216,6067,1395.801825,4671.1981749999995,0.03215455578581456,150.20030230463266,65.79969769536734
3,Wyoming,45,305,6067,1395.801825,4671.1981749999995,0.05695567885553847,266.05126312587737,38.94873687412263
3,Wyoming,55,891,6067,1395.801825,4671.1981749999995,0.1359716558593489,635.1505507019185,255.84944929808148
3,Wyoming,65,1384,6067,1395.801825,4671.1981749999995,0.20188515275085234,943.0455570893776,440.95444291062245
3,Wyoming,75,1441,6067,1395.801825,4671.1981749999995,0.2399224547095394,1120.7253325807205,320.27466741927947
