state,age,dx,bsn,exc,exposure,exc_r,bsn_r,mx
Mississippi,55,19682.69991624802,17227.300572647735,2455.3993436002856,1361250.3798767966,180.3782301844072,1265.5497348112356,1445.9279649956427
Mississippi,65,29127.51610805494,23076.605941040343,6050.910167014597,1039383.3846680357,582.1634496251999,2220.2207848849425,2802.384234510142
Mississippi,75,31040.70536857725,25593.052251345245,5447.653117232008,484674.52156057494,1123.9817392693617,5280.461652685947,6404.443391955309
Mississippi,85,27831.415671281764,25056.48948728286,2774.9261839989063,198334.9123887748,1399.1113065154732,12633.423528666144,14032.534835181616
Missouri,0,2579.0201614361795,2375.6366689295014,203.38349250667804,4052205.2600958245,5.0190816963173415,58.625773287538834,63.64485498385618
Missouri,15,3115.0232784881396,2865.544682441807,249.47859604633243,2604322.508555784,9.579404825122051,110.03033122924866,119.60973605437073
Missouri,25,5813.0447123913145,4893.120183620473,919.9245287708412,2661363.776180698,34.56590703624206,183.85762320108492,218.423530237327
Missouri,35,8491.071766074798,6608.394226063802,1882.6775400109968,2683855.917180014,70.14823441003372,246.2276079636714,316.3758423737051
Missouri,45,13939.109001108382,12706.616603506516,1232.4923976018658,2411293.0513347024,51.11333924840263,526.9627678175877,578.0761070659904
Missouri,55,34589.27804179163,30728.317957016367,3860.9600847752617,2657855.8220396987,145.2659716437242,1156.131860208834,1301.3978318525583
Missouri,65,52405.4120604987,43620.88504740347,8784.527013095238,2067146.3189596166,424.9591300105182,2110.1982306389236,2535.157360649441
Missouri,75,62008.50920610872,54200.99095478844,7807.518251320286,1060222.0444900752,736.4040666665626,5112.23014428614,5848.634210952703
Missouri,85,66896.53177210213,65372.32405122963,1524.2077208725023,472174.78234086244,322.8058290864374,13844.941851222673,14167.74768030911
Montana,0,280,327.27691742616196,-47.27691742616197,605492.1567419575,-7.8080148354935615,54.05138840892327,46.243373573429714
Montana,15,515,443.2126520125515,71.78734798744853,349018.1232032854,20.568372590106453,126.98843485396962,147.55680744407607
Montana,25,866,737.8826440862914,128.1173559137086,362500.03216974676,35.342715736288675,203.5538147871847,238.89653052347342
Montana,35,1328,979.4154244746029,348.5845755253971,469260.09787816566,74.28387308053205,208.71483190307166,282.9987049836037
Montana,45,2023,1751.1126578152578,271.88734218474224,407671.92402464064,66.69268256214494,429.5396750720112,496.23235763415613
Montana,55,4932,4564.9695493390855,367.03045066091425,477180.7008898015,76.91644904676794,956.6542697193665,1033.5707187661346
Montana,65,8354,7162.654602415375,1191.345397584625,435792.45585215604,273.37448860950286,1643.5930696435296,1916.9675582530324
Montana,75,10464,9236.213522049029,1227.7864779509714,209138.73374401097,587.0679505279022,4416.309383107529,5003.377333635432
Montana,85,11574,11744.531446381643,-170.5314463816435,91491.71252566735,-186.39004744151237,12836.716159495647,12650.326112054136
Nebraska,0,730,726.4589725222847,3.541027477715218,1266295.255304586,0.2796367958326973,57.36884581057261,57.64848260640532
Nebraska,15,677,571.8932336877562,105.10676631224385,793582.2477754962,13.244596462039114,72.06477152063819,85.3093679826773
Nebraska,25,1051,871.512973582381,179.487026417619,715322.0362765229,25.09177927076113,121.83505182069901,146.92683109146014
Nebraska,35,1669,1393.4695839543663,275.53041604563373,735353.1745379877,37.46912716039415,189.4966435454452,226.9657707058394
Nebraska,45,2996,2898.702086758315,97.29791324168508,684165.7775496235,14.221394351258374,423.68416864406345,437.9055629953218
Nebraska,55,7430,7000.639001982345,429.36099801765477,734547.2861054073,58.4524653673612,953.0549134692134,1011.5073788365746
Nebraska,65,12500,10729.240209559897,1770.759790440102,596678.2731006161,296.7696110733873,1798.1617051021158,2094.931316175503
Nebraska,75,15747,14300.897743859316,1446.1022561406837,302647.29431895964,477.8176720181209,4725.268658370233,5203.086330388354
Nebraska,85,21117,21849.650635093334,-732.6506350933355,160456.19438740588,-456.6047686039604,13617.206065812255,13160.601297208294
Nevada,0,874.0501100554766,1072.824905377977,-198.7747953225004,2507686.284052019,-7.9266213077224394,42.7814640212676,34.85484271354516
Nevada,15,1202.0637260699625,1005.9253931378538,196.1383329321087,1401116.594113621,13.998716006656847,71.79455281337422,85.79326882003107
Nevada,25,2612.1495241231482,1916.9751143715328,695.1744097516155,1447153.8863791924,48.037352232868315,132.46518787078287,180.50254010365117
Nevada,35,4128.235908057232,2879.1117358613055,1249.1241721959273,1367107.810403833,91.36983657689335,210.59873361493257,301.9685701918259
Nevada,45,7070.3707351674975,6091.504678155226,978.8660570122717,1582497.7453798768,61.85576313584547,384.92975398792544,446.7855171237709
Nevada,55,14833.811404329095,13227.858102024376,1605.953302304721,1638335.3011635866,98.02348158915535,807.396269410152,905.4197509993072
Nevada,65,24623.35751168644,20798.45017807033,3824.907333616114,1165340.846680356,328.2221973521243,1784.7525243209109,2112.9747216730348
Nevada,75,28464.640014655346,23146.01488031465,5318.625134340695,527821.8891170431,1007.6552799350281,4385.194202353757,5392.849482288785
Nevada,85,22817.3210658558,21025.908519686745,1791.4125461690533,179585.83846680357,997.5243936064568,11707.999193696658,12705.523587303114
New Hampshire,0,217,236.13866546946505,-19.138665469465057,937590.1813826147,-2.041261294059445,25.185701616589444,23.144440322529995
New Hampshire,15,313,397.348715934196,-84.34871593419598,530958.2717316906,-15.886128990720378,74.83614760125413,58.95001861053375
New Hampshire,25,877,911.6314825575981,-34.63148255759816,665199.7679671458,-5.206177786777071,137.04627188063355,131.8400940938565
New Hampshire,35,1215,1053.5417382483824,161.45826175161744,738091.6913073238,21.875095418787215,142.73859882941196,164.61369424819918
New Hampshire,45,2152,2325.05762923781,-173.05762923780986,614545.4455852156,-28.160265523245656,378.3377854218281,350.1775198985824
New Hampshire,55,5457,5280.1967937427025,176.8032062572977,716061.9226557153,24.691049846858736,737.3938798700008,762.0849297168594
New Hampshire,65,9149,7834.581396176819,1314.4186038231808,546123.3073237508,240.68165306191042,1434.5810352921544,1675.262688354065
New Hampshire,75,11918,10371.936767928042,1546.0632320719578,256587.66461327858,602.5477625364957,4042.258533184096,4644.806295720591
New Hampshire,85,15167,14755.260745704987,411.7392542950122,109373.79329226557,376.45147150997514,13490.672949667563,13867.12442117754
New Jersey,0,1450.0477548471436,2086.0241756096075,-635.9764207624639,6018203.653661875,-10.56754568907773,34.661907367330976,24.094361678253247
New Jersey,15,1860.0534999228469,2148.709376212233,-288.6558762893863,3525501.378507871,-8.187654614151835,60.94762547282424,52.75997085867241
New Jersey,25,5097.1551712109995,5513.975978934688,-416.82080772368937,4133249.1095140316,-10.08457987117784,133.40536301677196,123.32078314559413
New Jersey,35,8079.254991536909,6889.5678810478685,1189.6871104890406,4275981.664613279,27.82254938870596,161.12248417863512,188.94503356734108
New Jersey,45,15038.469474855578,14502.337243122329,536.1322317332476,4152833.869267625,12.910033211316433,349.21544419208607,362.1254774034025
New Jersey,55,34436.08769969853,30561.356967876538,3874.7307318219937,4110627.0020533884,94.26130684896593,743.4719071472593,837.7332139962253
New Jersey,65,52209.63365914799,44613.28943629852,7596.344222849472,2934195.9568788502,258.89014689154646,1520.4604631707816,1779.3506100623285
New Jersey,75,69762.21360425421,60552.74294508845,9209.470659165763,1621002.6735112937,568.1342054308216,3735.5116024530466,4303.645807883868
New Jersey,85,96233.08414452578,95012.19072080975,1220.8934237160283,774405.3326488707,157.65560646902253,12269.0517116945,12426.707318163522
New Mexico,0,519.084050954027,687.6120338156638,-168.52798286163676,1365350.3798767966,-12.343204011621106,50.361580730487006,38.01837671886589
New Mexico,15,1194.1819678823579,931.4616688109951,262.7202990713628,768613.3552361396,34.181073914679466,121.18728649007457,155.36836040475404
New Mexico,25,3092.451534825698,2019.99765205592,1072.453882769778,775500.2402464065,138.29188272450023,260.4767280812303,398.76861080573053
New Mexico,35,4160.639966665759,2595.5706643872422,1565.0693022785165,811383.7857631759,192.88890531703623,319.8943225055805,512.7832278226167
New Mexico,45,5450.84297310816,4346.454980524891,1104.3879925832687,771795.9712525668,143.09325699004754,563.1611387490041,706.2543957390515
New Mexico,55,10478.573757742339,8417.206094455963,2061.3676632863767,983039.0882956879,209.69335683896415,856.2432760480584,1065.9366328870224
New Mexico,65,15705.223312132242,12384.705561136758,3320.5177509954856,864484.4387405886,384.10381982501997,1432.611740146443,1816.7155599714629
New Mexico,75,17868.447625869125,14382.734777607513,3485.7128482616117,419231.96783025324,831.4520637111754,3430.7342667701982,4262.186330481374
New Mexico,85,19216.554810820293,17051.89970120506,2164.6551096152325,179151.0855578371,1208.2846737294237,9518.167109124232,10726.451782853655
New York,0,4186.117768603786,4808.276847126818,-622.1590785230318,12165872.8220397,-5.113969935604852,39.522662430073595,34.40869249446874
New York,15,4438.127298856292,4088.0593260119877,350.0679728443045,7959479.503764545,4.398126443804964,51.36088765701933,55.7590141008243
New York,25,11300.327179347809,9377.618971608907,1922.7082077389027,9098713.235455167,21.131649695768424,103.06533164565427,124.19698134142267
New York,35,17793.507849511225,12538.384016880631,5255.123832630593,8365439.377138946,62.81945987190803,149.88314960652872,212.70260947843676
New York,45,31844.907494000076,28185.19499692985,3659.7124970702266,7963999.037645448,45.95320114644588,353.90756407302115,399.860765219467
New York,55,74868.11138862681,63542.98281077581,11325.128577851005,8277577.420260096,136.81694537983734,767.6519298418011,904.4688752216385
New York,65,116110.29380224884,94998.17015475784,21112.123647491004,6050821.534565366,348.91334221126556,1570.0044962833567,1918.9178384946222
New York,75,145936.08972404368,124461.09702564022,21474.992698403465,3314343.9445585217,647.9409819147174,3755.225743241887,4403.166725156604
New York,85,198605.51749476147,191415.15744826794,7190.360046493541,1718471.138261465,418.41610757384336,11138.689104893432,11557.105212467275
North Carolina,0,3898.076347869304,4005.986629523072,-107.91028165376844,7384539.16495551,-1.4613001467427191,54.24829552714827,52.78699538040556
North Carolina,15,4699.08984875311,3886.1392807132884,812.9505680398217,5103222.5441478435,15.930141415684066,76.15069198128046,92.08083339696452
North Carolina,25,9743.190182807175,7434.095448448475,2309.094734358701,4723014.369609856,48.89027543969643,157.40149969229432,206.29177513199076
North Carolina,35,13415.26643468994,10013.779966393724,3401.4864682962157,4260601.536618754,79.83582691461125,235.03206954060144,314.86789645521264
North Carolina,45,23631.49182700225,20657.64846959928,2973.8433574029714,4573870.926078029,65.01808655000595,451.6447622476452,516.662848797651
North Carolina,55,51624.0730740819,46417.70881921906,5206.364254862844,4518802.598904859,115.21557184473198,1027.2125812813438,1142.4281531260758
North Carolina,65,80178.70265838517,68870.69430613719,11308.008352247993,3325797.4928131416,340.0089264810606,2070.8024001750805,2410.811326656141
North Carolina,75,95702.04864663906,82032.54374176216,13669.5049048769,1622948.526351814,842.2636135974221,5054.537615321731,5896.801228919154
North Carolina,85,96525.0609797721,92390.43985820378,4134.621121568309,662802.1916495551,623.8092109017069,13939.368490660268,14563.177701561977
North Dakota,0,236,327.6826187930682,-91.68261879306817,369937.82614647504,-24.78325067433545,88.57775432332348,63.79450364898803
North Dakota,15,343,283.99160295399247,59.00839704600756,272063.7919233402,21.68917687607414,104.38419642184992,126.07337329792405
North Dakota,25,687,600.1089528484817,86.89104715151828,247301.96714579055,35.13560694820267,242.66242592995746,277.79803287816014
North Dakota,35,971,672.0706259951947,298.92937400480525,256692.29363449692,116.45436244784564,261.8195569798263,378.27391942767196
North Dakota,45,1423,1170.6622185117062,252.33778148829373,229129.54757015742,110.12886996210307,510.9171780445557,621.0460480066588
North Dakota,55,3244,2860.4765075818423,383.5234924181576,276759.3059548255,138.57654798453603,1033.5610929913043,1172.1376409758404
North Dakota,65,5131,4148.076444956957,982.9235550430426,243284.73305954825,404.0218811438754,1705.0294906674812,2109.051371811357
North Dakota,75,6323,5607.870385933136,715.1296140668642,120151.23066392881,595.1912519873646,4667.343276423636,5262.534528411001
North Dakota,85,8756,9466.815108425622,-710.8151084256215,67340.50650239563,-1055.5535521556174,14058.1287550738,13002.575202918182
Ohio,0,4474,4508.970550150594,-34.970550150593965,7475912.229295003,-0.467776360636751,60.313315778130814,59.84553941749406
Ohio,15,4394,4322.479253607953,71.52074639204697,4742185.5557837095,1.5081811023783782,91.14951751173317,92.65769861411154
Ohio,25,10237,9461.859033175695,775.1409668243053,4944977.583162217,15.675318113952253,191.34280942735882,207.01812754131106
Ohio,35,15198,12702.002295806113,2495.9977041938873,5041475.986995209,49.509264957969926,251.95007034788406,301.459335305854
Ohio,45,26190,24367.43333598258,1822.5666640174197,4708062.4195756335,38.71160790985645,517.5681875980515,556.279795507908
Ohio,55,62312,56734.54241077586,5577.457589224145,4913533.698836413,113.51214688005409,1154.6586609187461,1268.1708077988
Ohio,65,99151,81369.69944854357,17781.30055145642,3881897.1615331965,458.0569708970216,2096.132279207668,2554.18925010469
Ohio,75,116008,101399.77999193013,14608.220008069868,1976185.1813826147,739.2131135124391,5131.08695213406,5870.300065646498
Ohio,85,134349,130320.80449502749,4028.195504972502,913191.6201232033,441.1117465608191,14270.91550374118,14712.027250302002
Oklahoma,0,1608,1772.2123627548378,-164.21236275483787,2572840.1122518824,-6.382532749425721,68.8815583337476,62.49902558432189
Oklahoma,15,1739,1479.106997522716,259.89300247728397,1696920.1772758386,15.315570287725897,87.16420591434121,102.47977620206711
Oklahoma,25,3418,2761.301510294894,656.6984897051059,1510093.947980835,43.48726054979463,182.85627288203253,226.34353343182715
Oklahoma,35,5723,4290.202469478665,1432.7975305213342,1553133.259411362,92.25206670703612,276.2288711211202,368.4809378281564
Oklahoma,45,9975,8879.168708923664,1095.8312910763366,1442068.8884325805,75.99021793386183,615.724309715512,691.7145276493738
Oklahoma,55,22589,20802.559164852766,1786.440835147233,1544650.2772073923,115.65341757339269,1346.7488059797056,1462.402223553098
Oklahoma,65,34815,28886.156168146386,5928.843831853614,1241639.095140315,477.5013814447916,2326.4534985411383,2803.95487998593
Oklahoma,75,39222,34167.71114705879,5054.28885294121,632881.1218343601,798.6158345649054,5398.756570274391,6197.372404839297
Oklahoma,85,37477,35383.13648396728,2093.863516032716,269102.9000684463,778.0902827506287,13148.552644719764,13926.642927470395
Oregon,0,927.0071551936837,1070.9608847320317,-143.95372953834806,2808066.2019164953,-5.126436457947471,38.138733481465096,33.01229702351763
Oregon,15,1402.0078953861337,1137.011335772774,264.9965596133599,1701802.388090349,15.571523548672515,66.81218358429109,82.38370713296361
Oregon,25,2948.0197384653343,2048.7434546030167,899.2762838623177,1925133.1334702258,46.712420467320676,106.42087131449304,153.1332917818137
Oregon,35,4423.030347890452,3020.6286627739355,1402.401685116516,2044742.1348391513,68.58574786628708,147.72663072312304,216.31237858941012
Oregon,45,7446.060449050086,6336.125410551184,1109.9350384989023,1777614.4462696784,62.439582488098,356.4398018843476,418.8793843724456
Oregon,55,17128.133481371824,16156.41211350151,971.7213678703117,1680234.8624229978,57.83247268593345,961.556772498043,1019.3892451839765
Oregon,65,30263.225265235626,26041.56979515257,4221.65547008306,1446526.0479123888,291.84787070897954,1800.2835021695937,2092.131372878573
Oregon,75,37083.24599062423,31501.347257073907,5581.898733550324,685515.455852156,814.2630025185257,4595.278923057243,5409.541925575768
Oregon,85,43021.269676782635,42642.64298083907,378.6266959435616,300951.6324435318,125.80981630481904,14169.26787690384,14295.077693208661
Pennsylvania,0,3814.1812475229867,3972.8764989017923,-158.69525137880595,7692037.021902806,-2.0631108629213144,51.64921187442501,49.5861010115037
Pennsylvania,15,4249.199708978602,4420.177310391622,-170.9776014130195,4906176.54825462,-3.4849459600846413,90.094134748658945,86.60918878857429
Pennsylvania,25,9792.456368581566,10010.850445075526,-218.39407649395974,5367092.457905544,-4.069131996641361,186.52278721842933,182.45365522178798
Pennsylvania,35,14005.660575006343,11825.88208434922,2179.778490657124,5483542.7905544145,39.75128076709578,215.66134406244984,255.4126248295456
Pennsylvania,45,24435.191170166356,23845.477118556235,589.7140516101185,5067831.338809035,11.636418266214523,470.5262571772967,482.1626754435112
Pennsylvania,55,60266.96203532028,56133.316797278785,4133.645238041491,5697313.290896646,72.55429053982981,985.2594360041678,1057.8137265439975
Pennsylvania,65,99437.89387354976,84044.41782709297,15393.4760464568,4629122.164271047,332.53553266034464,1815.5584329956332,2148.0939656559776
Pennsylvania,75,125082.20455252628,111961.38894629679,13120.815606229495,2397764.099931554,547.2104452061834,4669.408010132974,5216.618455339158
Pennsylvania,85,165055.25046834783,168388.2102130571,-3332.9597447092638,1201889.401779603,-277.3100203541396,14010.291626145427,13732.981605791289
Rhode Island,0,238.0129455076822,282.6484947153632,-44.63554920768101,700875.2997946612,-6.368543622632742,40.3279292048346,33.959385582201854
Rhode Island,15,265.01953183738897,241.40364999294965,23.615881844439315,484631.1492128679,4.872959957855773,49.811831200911165,54.684791158766934
Rhode Island,25,662.0426690622257,578.6409097820954,83.4017592801303,526128.6303901437,15.851971260010092,109.98088230876391,125.832853568774
Rhode Island,35,964.0684321638106,856.4370698242335,107.63136233957701,492535.4113620808,21.85251250096478,173.88334931204272,195.73586181300752
Rhode Island,45,1727.152656513647,1733.4965620096739,-6.343905496026794,450202.5318275154,-1.4091225720732539,385.0481593190646,383.6390367469913
Rhode Island,55,4349.316059871119,4106.2882172167565,243.02784265436281,500246.73853524984,48.5815946278754,820.852571521045,869.4341661489203
Rhode Island,65,7133.560250223587,6373.541593281194,760.0186569423937,379393.98631074606,200.32438160996404,1679.9268895266273,1880.251271136591
Rhode Island,75,9260.7322610487,8231.985773126415,1028.7464879222862,196644.7843942505,523.1496431961125,4186.221261084767,4709.37090428088
Rhode Island,85,13943.095193771838,14588.54419505132,-645.4490012794815,104292.31485284051,-618.8845287308358,13988.129629336716,13369.24510060588
South Carolina,0,1867.016327918981,1967.4534324197434,-100.43710450076213,2992534.232717317,-3.3562558250022763,65.74539435203829,62.38913852703601
South Carolina,15,2604.026428008129,2174.8587118091036,429.16771619902573,2070005.641341547,20.73268341050931,105.06535191853885,125.79803532904816
South Carolina,25,5193.050708588154,3939.5416196861756,1253.5090889019782,1961029.907597536,63.920957250348934,200.8914603710721,264.812417621421
South Carolina,35,7506.063591208614,5583.720901549317,1922.3426896592955,1921150.6105407255,100.06205026883521,290.6446205161253,390.70667078496064
South Carolina,45,12960.124599300529,11411.925121261513,1548.1994780390164,1985055.6830937713,77.99274807375173,574.8919397301577,652.8846878039093
South Carolina,55,28765.26819746021,25894.375328454902,2870.8928690053094,2217301.464065708,129.47688510254068,1167.8328701851044,1297.309755287645
South Carolina,65,45029.44319239497,37471.99293548556,7557.450256909406,1792213.4592744694,421.6824852977525,2090.8219800254774,2512.5044653232294
South Carolina,75,51582.51080579401,42907.40168194082,8675.109123853195,871084.7234770705,995.8972864574121,4925.743791105559,5921.64107756297
South Carolina,85,48351.4961493264,43657.07327839286,4694.422870933536,338551.8343600274,1386.6186487535992,12895.240506056884,14281.859154810485
South Dakota,0,399,443.5201918410695,-44.52019184106947,546671.4435318275,-8.143866369430631,81.13103347335309,72.98716710392245
South Dakota,15,399,365.39332877963443,33.60667122036557,322538.0431211499,10.41944413600303,113.28689330529221,123.70633744129523
South Dakota,25,713,593.764159266906,119.23584073309405,295523.4859685147,40.34733156396156,200.9194488624048,241.26678042636638
South Dakota,35,1116,765.643258002063,350.35674199793704,338814.95140314853,103.40651749487147,225.9768215160732,329.3833390109446
South Dakota,45,1668,1455.5635564215042,212.43644357849558,297580.0054757016,71.38800983584287,489.1335202762324,560.5215301120753
South Dakota,55,3693,3427.9663607878865,265.03363921211354,347911.8514715948,76.17838774134205,985.2973810142717,1061.4757687556137
South Dakota,65,6189,5083.053905950902,1105.946094049098,288311.39219712524,383.59430947943144,1763.0430303896903,2146.6373398691217
South Dakota,75,7316,6608.330663257994,707.6693367420057,143900.1690622861,491.77797451766475,4592.302223354323,5084.080197871988
South Dakota,85,9991,10388.468883692041,-397.46888369204237,79696.91854893908,-498.7255353517472,13034.96932232436,12536.243786972615
Tennessee,0,2981.018666711751,3040.3656987797362,-59.34703206798497,4498790.0123203285,-1.3191776434431914,67.58185401971262,66.26267637626944
Tennessee,15,3860.0234290059925,3034.1583372060736,825.8650917999187,2984483.93908282,27.6719563132821,101.66442169357155,129.33637800685366
Tennessee,25,8013.04887938074,6026.1066157112455,1986.9422636694944,2900368.538672142,68.5065445020709,207.77037591471534,276.27692041678625
Tennessee,35,12174.069707713536,8672.925590720799,3501.1441169927357,2806130.248459959,124.76769811074199,309.07067109520716,433.83836920594916
Tennessee,45,21147.12967514862,18408.551482852563,2738.578192296059,2807046.7919233404,97.56083155349299,655.797813410846,753.3586449643387
Tennessee,55,44409.291536600605,39853.744247540664,4555.547289059941,2889993.4599589324,157.63175080419305,1379.0254130231492,1536.6571638273422
Tennessee,65,66067.44692436798,55806.663491852465,10260.783432515515,2267557.5373032168,452.5037739381273,2461.091397849281,2913.595171787408
Tennessee,75,74420.50043755937,63922.1680132584,10498.332424300961,1141270.3709787817,919.8812736457297,5600.96622489526,6520.84749854099
Tennessee,85,67001.47074351141,65802.99857007804,1198.4721734333625,453115.9349760438,264.4957020760538,14522.331591264172,14786.827293340228
Texas,0,10573.30121077934,11306.191413848952,-732.890203069612,22644450.778234087,-3.236511277076626,49.929192474460436,46.69268119738381
Texas,15,12118.342389899803,10150.259903627082,1968.0824862727213,13368778.158795346,14.721483615747756,75.9251128492188,90.64659646496655
Texas,25,21143.584284419412,16445.80763865193,4697.776645767481,13247009.91854894,35.46292087537041,124.1473188272013,159.6102397025717
Texas,35,32924.89347168249,24240.811889543314,8684.081582139172,12800238.156741958,67.84312507158484,189.37781932420953,257.2209443957944
Texas,45,57886.543979946866,48993.897910311134,8892.646069635737,11212762.9137577,79.3082502326411,436.94759522826615,516.2558454609072
Texas,55,121892.25079077535,106601.23333057584,15291.017460199513,10538760.55578371,145.09312911381926,1011.5158491960678,1156.608978309887
Texas,65,182426.92508514074,146798.48039458957,35628.44469055119,7793053.9760438055,457.1820598198679,1883.7092729737872,2340.8913327936543
Texas,75,203498.54591159988,170768.08833230814,32730.457579291746,3766476.6440793974,868.9940406438316,4533.894789995367,5402.888830639198
Texas,85,204988.6128757561,192320.9677215441,12667.645154212041,1550313.1177275837,817.102365280893,12405.298356982497,13222.40072226339
Utah,0,1254.0501927579912,1414.5304787877358,-160.48028602974463,2563153.461327858,-6.261048682844249,55.18711618831161,48.92606750546737
Utah,15,1212.0423420620757,1232.336928747097,-20.2945866850214,1758423.3531827517,-1.15413541615494,70.08192461255496,68.92778919640003
Utah,25,1970.0746116416585,2001.5985844742381,-31.523972832579403,1323605.8706365502,-2.3816736939538394,151.22315704988728,148.8414833559334
Utah,35,3225.1284844078473,2835.3871225074386,389.74136190040883,1258611.5366187543,30.965977234520242,225.27897131188502,256.2449485464053
Utah,45,4437.182693984049,3941.2007526152033,495.9819413688458,1119505.8555783709,44.303648694414946,352.0482481602616,396.3518968546766
Utah,55,8525.342338188273,7970.967814277939,554.3745239103332,908400.0999315537,61.02757187632458,877.4732427790946,938.500814655419
Utah,65,14164.574977352913,11883.068208206096,2281.5067691468184,700057.4709103354,325.90278140736217,1697.4418104207475,2023.3445918281095
Utah,75,19138.732272438167,16978.16144441201,2160.570828026159,346222.0513347023,624.041946403199,4903.835956999388,5527.877903402586
Utah,85,21744.872087167023,21482.390875972244,262.4812111947799,142980.35181382616,183.57851821245697,15024.71535665567,15208.293874868128
Vermont,0,88,125.04745406048477,-37.04745406048477,379014.67282683094,-9.774675419336992,32.99277390182149,23.218098482484493
Vermont,15,189,158.01451013097622,30.985489869023787,249843.62491444216,12.401953373689096,63.24536404924784,75.64731742293694
Vermont,25,389,385.3735175136757,3.626482486324242,298606.5811088296,1.2144683726855106,129.05727532281787,130.2717436955034
Vermont,35,629,478.59071054058256,150.40928945941744,317004.92402464064,47.44698837792381,150.9726424638697,198.41963084179352
Vermont,45,1050,962.8653962657327,87.13460373426736,262569.53114305274,33.18534460374796,366.7087312355163,399.8940758392643
Vermont,55,2486,2416.8262484780967,69.17375152190334,323659.87885010266,21.37235908499488,746.7178993777623,768.0902584627571
Vermont,65,4162,3894.659796465643,267.3402035343566,279616.4394250513,95.60961583090851,1392.8579465763391,1488.4675624072477
Vermont,75,5456,4876.850708358907,579.1492916410939,134534.61054072552,430.48349366260453,3624.978500891126,4055.46199455373
Vermont,85,7248,7150.440782185901,97.55921781409836,58698.44900752909,166.2040811360871,12181.651990955901,12347.856072091989
Virginia,0,2518.075932045468,2683.218220741332,-165.14228869586393,5876337.285420945,-2.810292886107441,45.66140591348175,42.8511130273743
Virginia,15,3044.0884751298468,2487.8049687197104,556.2835064101366,4020197.4353182754,13.837218578447656,61.8826564800978,75.71987505854545
Virginia,25,5932.168984092983,4648.7784165143685,1283.3905675786143,4145465.203285421,30.958903395485844,112.14129629721786,143.1001996927037
Virginia,35,8711.252325279747,6457.779457158972,2253.4728681207753,3806675.908966461,59.19791760608821,169.6435318264933,228.84144943258153
Virginia,45,15092.46265008512,13841.200634420362,1251.2620156647572,3583363.776180698,34.91864331447827,386.26278265202825,421.18142596650654
Virginia,55,35387.06405361368,32110.62554710847,3276.4385065052093,3684283.2251882274,88.93014750074808,871.5569239514142,960.4870714521622
Virginia,65,55587.60648632877,46724.33704916986,8863.269437158908,2816979.414784394,314.6373520034148,1658.6680329982476,1973.3053850016622
Virginia,75,69295.99449104887,58147.44153576711,11148.552955281757,1454367.9835728952,766.5565442312264,3998.124421916819,4764.680966148046
Virginia,85,77210.28660237552,70895.0136193998,6315.2729829757145,591641.8856947296,1067.4147885185762,11982.75770082641,13050.172489344986
Washington,0,1850.05795640597,1885.140588720164,-35.08263231419406,4835643.045859001,-0.7255008688914093,38.98427925391439,38.25877838502297
Washington,15,2414.0742605963624,2131.905373146718,282.1688874496442,3048753.094455852,9.255222666695031,69.92712453571859,79.18234720241362
Washington,25,5112.147601196965,3869.9361865356677,1242.2114146612978,3640697.239561944,34.12015152379887,106.29656716528581,140.41671868908466
Washington,35,7426.213393983073,5273.410897961693,2152.8024960213797,3499762.830253251,61.51281102284288,150.67909323387198,212.19190425671488
Washington,45,12193.373780723257,10967.982846266783,1225.3909344564731,3007651.1526351813,40.74245556645875,364.66938117663955,405.4118367430984
Washington,55,27537.87565692215,26094.18958395218,1443.6860729699692,3035071.1594798085,47.56679488257559,859.7554460115049,907.3222408940804
Washington,65,45838.433486272894,40286.72379594672,5551.709690326173,2393614.1423682407,231.93837269165334,1683.0918184702507,1915.0301911619044
Washington,75,55381.72143208747,47858.13174888069,7523.589683206774,1164177.0006844627,646.2582303879374,4110.8982328926895,4757.156463280628
Washington,85,65745.10243181187,65845.86089058939,-100.75845877752818,508544.8720054757,-19.81309110053189,12947.895950837628,12928.0828597371
West Virginia,0,552,576.4484437615097,-24.448443761509736,955249.0006844627,-2.5593791507755297,60.34535951866667,57.78598036789115
West Virginia,15,675,659.108975319764,15.891024680236011,654233.7221081451,2.428952244930172,100.7451852521312,103.17413749706137
West Virginia,25,2032,1704.329644102426,327.6703558975739,635486.3210130048,51.562141475405326,268.19297091802366,319.75511239342893
West Virginia,35,3502,2635.348262705921,866.6517372940791,783096.636550308,110.66983266737647,336.529125487646,447.19895815502247
West Virginia,45,5924,4907.425241984778,1016.5747580152224,800403.8165639973,127.00773496798298,613.1186709043383,740.1264058723212
West Virginia,55,12742,11007.989998698566,1734.0100013014344,847693.2792607803,204.55629928003614,1298.5817238397758,1503.138023119812
West Virginia,65,20421,16238.443896904417,4182.556103095583,752656.2470910335,555.70602373406,2157.4847693970423,2713.190793131102
West Virginia,75,22680,18945.57630543724,3734.42369456276,367175.95071868587,1017.0665282552538,5159.808606297451,6176.875134552704
West Virginia,85,21074,19631.87624508538,1442.1237549146206,149817.45859000686,962.5872501689954,13103.864148977673,14066.451399146668
Wisconsin,0,1655.023462030331,1892.8713594380708,-237.84789740773988,3820650.284052019,-6.225325002933493,49.54317246305443,43.317847460120944
